RAWNET,FSSLTDE2,FSGA,FSTANF,FSASSET,FSSSI,FSNONCIT,FSSTDDE2,SHELDED,REALPROP,TANF_IND,HWGT,RAWERND,WRK_POOR,FSERNDED,FSUNEARN,FSNETINC,TPOV,FSERNDE2,FSNELDER,CERTHHSZ,FSWAGES,FSTOTDED,FSTOTDE2,FSUSIZE,FSSLTDED,FSGRINC,FSDIS,FSEARN,LIQRESOR,CAT_ELIG,FSVEHAST,VEHICLEA
332.0,0.0,0.0,0.0,700.0,489.0,0.0,157.0,0.0,0.0,0.0,1133.8285812,0.0,0.0,0.0,489.0,332.0,49.0,0.0,0.0,1.0,0.0,157.0,157.0,1.0,0.0,489.0,1.0,0.0,700.0,1.0,0.0,1.0
1730.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,1071.9600482,489.0,1.0,489.0,0.0,1730.0,90.0,489.0,0.0,6.0,2445.0,715.0,715.0,6.0,0.0,2445.0,0.0,2445.0,0.0,1.0,0.0,1.0
383.0,244.0,51.0,0.0,0.0,733.0,0.0,236.0,243.0,0.0,0.0,1149.1962265,0.0,0.0,0.0,784.0,383.0,79.0,0.0,0.0,1.0,0.0,401.0,401.0,1.0,244.0,784.0,1.0,0.0,0.0,1.0,0.0,1.0
547.0,406.0,0.0,0.0,0.0,0.0,0.0,236.0,405.0,0.0,0.0,1200.421711,0.0,0.0,0.0,1110.0,547.0,112.0,0.0,1.0,1.0,0.0,563.0,563.0,1.0,406.0,1110.0,0.0,0.0,0.0,1.0,0.0,1.0
47.0,489.0,51.0,0.0,0.0,489.0,0.0,235.0,489.0,0.0,0.0,1046.7452573,0.0,0.0,0.0,693.0,47.0,70.0,0.0,0.0,1.0,0.0,646.0,646.0,1.0,489.0,693.0,1.0,0.0,0.0,1.0,0.0,1.0
837.0,0.0,0.0,0.0,748.0,0.0,0.0,157.0,0.0,0.0,0.0,1213.740337,0.0,0.0,0.0,994.0,837.0,100.0,0.0,1.0,1.0,0.0,157.0,157.0,1.0,0.0,994.0,0.0,0.0,748.0,1.0,0.0,1.0
131.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1072.3579993,80.0,1.0,79.0,0.0,131.0,40.0,79.0,0.0,1.0,398.0,267.0,267.0,1.0,0.0,398.0,0.0,398.0,0.0,1.0,0.0,1.0
868.0,0.0,0.0,0.0,0.0,689.0,0.0,157.0,0.0,0.0,0.0,1077.1164659,0.0,0.0,0.0,1025.0,868.0,61.0,0.0,0.0,3.0,0.0,157.0,157.0,3.0,0.0,1025.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,597.0,0.0,0.0,0.0,0.0,1.0,0.0,979.0,0.0,0.0,1031.3776121,0.0,0.0,0.0,754.0,0.0,76.0,0.0,1.0,1.0,0.0,1136.0,754.0,1.0,979.0,754.0,0.0,0.0,0.0,1.0,0.0,1.0
2072.0,0.0,0.0,0.0,0.0,27.0,0.0,168.0,0.0,0.0,0.0,1357.1378248,244.0,1.0,243.0,1266.0,2073.0,123.0,243.0,0.0,4.0,1218.0,411.0,411.0,4.0,0.0,2484.0,1.0,1218.0,0.0,1.0,0.0,1.0
1279.0,76.0,0.0,0.0,0.0,0.0,0.0,273.0,76.0,0.0,0.0,1039.8700344,18.0,1.0,18.0,1479.0,1279.0,66.0,27.0,0.0,5.0,0.0,291.0,291.0,5.0,76.0,1570.0,0.0,91.0,0.0,1.0,0.0,1.0
18.0,599.0,51.0,0.0,0.0,733.0,0.0,236.0,598.0,0.0,0.0,1037.5246701,0.0,0.0,0.0,784.0,18.0,79.0,0.0,1.0,1.0,0.0,766.0,766.0,1.0,599.0,784.0,0.0,0.0,0.0,1.0,0.0,1.0
37.0,559.0,0.0,0.0,0.0,0.0,0.0,235.0,559.0,0.0,0.0,1043.6717282,0.0,0.0,0.0,753.0,37.0,76.0,0.0,0.0,1.0,0.0,716.0,716.0,1.0,559.0,753.0,1.0,0.0,0.0,1.0,0.0,1.0
374.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,925.4890316,133.0,1.0,132.0,0.0,375.0,40.0,132.0,0.0,3.0,664.0,289.0,289.0,3.0,0.0,664.0,0.0,664.0,0.0,1.0,0.0,1.0
437.0,375.0,0.0,0.0,0.0,0.0,0.0,235.0,375.0,0.0,0.0,1166.6128909,0.0,0.0,0.0,969.0,437.0,98.0,0.0,1.0,1.0,0.0,532.0,532.0,1.0,375.0,969.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.45831288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,197.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,915.93823036,0.0,0.0,0.0,46.0,0.0,3.0,0.0,0.0,2.0,0.0,157.0,46.0,2.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,1.0
557.0,517.0,0.0,0.0,0.0,0.0,0.0,157.0,517.0,0.0,0.0,1088.0558587,308.0,1.0,307.0,0.0,558.0,115.0,307.0,0.0,2.0,1539.0,981.0,981.0,2.0,517.0,1539.0,0.0,1539.0,0.0,1.0,0.0,1.0
654.0,220.0,0.0,298.0,0.0,733.0,0.0,235.0,220.0,0.0,1.0,1117.7666396,0.0,0.0,0.0,1031.0,654.0,77.0,0.0,0.0,2.0,0.0,377.0,377.0,2.0,220.0,1031.0,1.0,0.0,0.0,1.0,0.0,1.0
514.0,500.0,0.0,0.0,0.0,0.0,0.0,252.0,500.0,0.0,0.0,878.6917991,258.0,1.0,258.0,150.0,514.0,71.0,387.0,0.0,4.0,1290.0,926.0,926.0,4.0,500.0,1440.0,0.0,1290.0,0.0,1.0,0.0,1.0
576.0,0.0,0.0,0.0,0.0,733.0,0.0,157.0,0.0,0.0,0.0,1208.6177882,0.0,0.0,0.0,733.0,576.0,74.0,0.0,0.0,1.0,0.0,157.0,157.0,1.0,0.0,733.0,1.0,0.0,0.0,1.0,0.0,1.0
198.0,134.0,0.0,0.0,0.0,489.0,0.0,235.0,134.0,0.0,0.0,1092.8481932,0.0,0.0,0.0,489.0,198.0,49.0,0.0,0.0,1.0,0.0,291.0,291.0,1.0,134.0,489.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.3776121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,9.0,0.0,0.0,50.0,0.0,0.0,166.0,0.0,0.0,0.0,1031.3776121,41.0,1.0,41.0,0.0,0.0,21.0,24.0,0.0,1.0,207.0,245.0,207.0,1.0,47.0,207.0,0.0,207.0,50.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.93823036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,157.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0,809.71943629,0.0,0.0,0.0,361.0,0.0,21.0,0.0,0.0,3.0,0.0,612.0,361.0,3.0,455.0,361.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,51.0,0.0,0.0,915.93823036,0.0,0.0,0.0,108.0,0.0,8.0,0.0,0.0,2.0,0.0,208.0,108.0,2.0,51.0,108.0,0.0,0.0,0.0,1.0,0.0,1.0
478.0,145.0,0.0,0.0,0.0,0.0,0.0,252.0,145.0,0.0,0.0,867.42219258,198.0,1.0,197.0,0.0,479.0,49.0,295.0,0.0,4.0,989.0,510.0,510.0,4.0,145.0,989.0,0.0,989.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,915.93823036,0.0,0.0,0.0,150.0,0.0,11.0,0.0,0.0,2.0,0.0,674.0,150.0,2.0,517.0,150.0,0.0,0.0,0.0,1.0,0.0,1.0
2347.0,0.0,0.0,0.0,0.0,724.0,0.0,226.0,0.0,0.0,0.0,1214.6971087,466.0,1.0,465.0,724.0,2347.0,100.0,465.0,0.0,7.0,2329.0,706.0,706.0,7.0,0.0,3053.0,1.0,2329.0,0.0,1.0,0.0,1.0
1587.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,1028.930641,135.0,1.0,135.0,1272.0,1588.0,72.0,135.0,0.0,6.0,677.0,361.0,361.0,6.0,0.0,1949.0,0.0,677.0,0.0,1.0,0.0,1.0
827.0,21.0,0.0,0.0,0.0,0.0,0.0,178.0,21.0,0.0,0.0,1213.7403366,0.0,0.0,0.0,1005.0,827.0,102.0,0.0,0.0,1.0,0.0,178.0,178.0,1.0,21.0,1005.0,1.0,0.0,0.0,1.0,0.0,1.0
647.0,332.0,0.0,0.0,0.0,0.0,0.0,252.0,332.0,0.0,0.0,919.67218704,287.0,1.0,286.0,0.0,648.0,71.0,429.0,0.0,4.0,0.0,786.0,786.0,4.0,332.0,1434.0,0.0,1434.0,0.0,1.0,0.0,1.0
693.0,74.0,0.0,0.0,0.0,0.0,0.0,231.0,74.0,0.0,0.0,1129.0362464,0.0,0.0,0.0,1632.0,693.0,122.0,0.0,2.0,2.0,0.0,939.0,939.0,2.0,74.0,1632.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.93823093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,157.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
787.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1158.7470271,236.0,1.0,236.0,0.0,787.0,88.0,236.0,0.0,2.0,1180.0,393.0,393.0,2.0,0.0,1180.0,0.0,1180.0,0.0,1.0,0.0,1.0
1500.0,0.0,0.0,0.0,0.0,420.0,0.0,197.0,0.0,0.0,0.0,1108.5121833,85.0,1.0,84.0,1358.0,1501.0,75.0,84.0,0.0,5.0,0.0,281.0,281.0,5.0,0.0,1782.0,1.0,424.0,0.0,1.0,0.0,1.0
282.0,517.0,0.0,0.0,0.0,0.0,0.0,195.0,517.0,0.0,0.0,896.80276029,239.0,1.0,239.0,0.0,282.0,71.0,318.0,0.0,3.0,1195.0,913.0,913.0,3.0,517.0,1195.0,0.0,1195.0,0.0,1.0,0.0,1.0
514.0,62.0,0.0,0.0,0.0,733.0,0.0,219.0,62.0,0.0,0.0,1190.1766141,0.0,0.0,0.0,733.0,514.0,74.0,0.0,0.0,1.0,0.0,219.0,219.0,1.0,62.0,733.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.3776116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.93823036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,157.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
261.0,315.0,0.0,0.0,0.0,733.0,0.0,235.0,315.0,0.0,0.0,1112.3138775,0.0,0.0,0.0,733.0,261.0,74.0,0.0,1.0,1.0,0.0,472.0,472.0,1.0,315.0,733.0,0.0,0.0,0.0,1.0,0.0,1.0
356.0,517.0,0.0,0.0,0.0,0.0,0.0,157.0,517.0,0.0,0.0,919.34197278,0.0,0.0,0.0,1030.0,356.0,61.0,0.0,0.0,3.0,0.0,674.0,674.0,3.0,517.0,1030.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1031.3776116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,674.0,0.0,1.0,517.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
687.0,326.0,0.0,0.0,0.0,0.0,0.0,252.0,326.0,0.0,0.0,931.96630329,295.0,1.0,295.0,0.0,688.0,73.0,442.0,0.0,4.0,1477.0,789.0,789.0,4.0,326.0,1477.0,0.0,1477.0,0.0,1.0,0.0,1.0
395.0,215.0,0.0,0.0,2.0,0.0,0.0,236.0,215.0,0.0,0.0,931.6360894,192.0,1.0,191.0,0.0,396.0,57.0,287.0,0.0,3.0,959.0,563.0,563.0,3.0,215.0,959.0,0.0,959.0,2.0,1.0,0.0,1.0
0.0,517.0,0.0,436.0,0.0,0.0,0.0,157.0,517.0,0.0,1.0,829.18512029,0.0,0.0,0.0,736.0,62.0,44.0,0.0,0.0,3.0,0.0,674.0,674.0,3.0,517.0,736.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,719.89279667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,219.0,0.0,4.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
289.0,517.0,0.0,0.0,0.0,0.0,0.0,157.0,517.0,0.0,0.0,1005.0705734,241.0,1.0,240.0,0.0,290.0,90.0,240.0,0.0,2.0,1204.0,914.0,914.0,2.0,517.0,1204.0,0.0,1204.0,0.0,1.0,0.0,1.0
1997.0,179.0,0.0,0.0,0.0,0.0,0.0,296.0,179.0,0.0,0.0,1261.1641276,593.0,1.0,593.0,0.0,1998.0,125.0,772.0,0.0,5.0,2967.0,969.0,969.0,5.0,179.0,2967.0,0.0,2967.0,0.0,1.0,0.0,1.0
1240.0,25.0,0.0,0.0,0.0,0.0,0.0,193.0,25.0,0.0,0.0,1101.0104021,358.0,1.0,358.0,0.0,1239.0,88.0,383.0,0.0,4.0,1790.0,551.0,551.0,4.0,25.0,1790.0,0.0,1790.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.3776116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,517.0,0.0,0.0,492.41777669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,743.0,0.0,7.0,517.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,611.0,0.0,0.0,0.0,0.0,0.0,204.0,642.0,0.0,0.0,915.93823093,0.0,0.0,0.0,768.0,0.0,58.0,0.0,0.0,2.0,0.0,800.0,768.0,2.0,643.0,768.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.50998732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
791.0,37.0,0.0,0.0,2.0,0.0,0.0,194.0,37.0,0.0,0.0,1376.0695217,0.0,0.0,0.0,985.0,791.0,99.0,0.0,0.0,1.0,0.0,194.0,194.0,1.0,37.0,985.0,1.0,0.0,2.0,1.0,0.0,1.0
1464.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,1013.5395166,423.0,1.0,422.0,0.0,1465.0,62.0,422.0,0.0,8.0,2113.0,648.0,648.0,8.0,0.0,2113.0,0.0,2113.0,0.0,1.0,0.0,1.0
227.0,386.0,0.0,0.0,0.0,0.0,0.0,235.0,386.0,0.0,0.0,958.60664338,193.0,1.0,192.0,0.0,228.0,72.0,288.0,0.0,2.0,963.0,735.0,735.0,2.0,386.0,963.0,0.0,963.0,0.0,1.0,0.0,1.0
243.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,967.20348461,0.0,0.0,0.0,400.0,243.0,30.0,0.0,0.0,2.0,0.0,157.0,157.0,2.0,0.0,400.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,192.0,0.0,0.0,0.0,0.0,0.0,83.0,361.0,0.0,0.0,516.98647702,90.0,1.0,89.0,0.0,0.0,22.0,0.0,0.0,4.0,449.0,618.0,449.0,4.0,361.0,449.0,0.0,449.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.50998732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
638.0,55.0,0.0,0.0,232.0,0.0,0.0,212.0,55.0,0.0,0.0,1222.9595795,204.0,1.0,204.0,33.0,638.0,79.0,259.0,0.0,2.0,1021.0,416.0,416.0,2.0,55.0,1054.0,0.0,1021.0,232.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,810.31109053,24.0,1.0,24.0,0.0,0.0,9.0,0.0,0.0,2.0,120.0,532.0,120.0,2.0,351.0,120.0,0.0,120.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,993.50998732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,418.0,0.0,1.0,261.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
165.0,338.0,0.0,0.0,0.0,660.0,0.0,236.0,338.0,0.0,0.0,1100.9705294,0.0,0.0,0.0,660.0,165.0,67.0,0.0,0.0,1.0,0.0,495.0,495.0,1.0,338.0,660.0,1.0,0.0,0.0,1.0,0.0,1.0
1297.0,341.0,0.0,0.0,0.0,0.0,2.0,252.0,341.0,0.0,0.0,1355.1787137,452.0,1.0,451.0,0.0,1299.0,112.0,676.0,0.0,4.0,2259.0,960.0,960.0,4.0,341.0,2259.0,0.0,2259.0,0.0,1.0,0.0,1.0
375.0,221.0,0.0,0.0,0.0,67.0,0.0,235.0,221.0,0.0,0.0,1236.3708151,0.0,0.0,0.0,753.0,375.0,76.0,0.0,1.0,1.0,0.0,378.0,378.0,1.0,221.0,753.0,0.0,0.0,0.0,1.0,0.0,1.0
1284.0,128.0,0.0,0.0,0.0,0.0,0.0,235.0,128.0,0.0,0.0,1476.0504944,392.0,1.0,392.0,0.0,1284.0,117.0,520.0,0.0,3.0,1961.0,677.0,677.0,3.0,128.0,1961.0,0.0,1961.0,0.0,1.0,0.0,1.0
812.0,511.0,0.0,0.0,0.0,622.0,0.0,252.0,511.0,0.0,0.0,1041.3939281,0.0,0.0,0.0,1491.0,812.0,74.0,0.0,0.0,4.0,0.0,679.0,679.0,4.0,511.0,1491.0,1.0,0.0,0.0,1.0,0.0,1.0
1461.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,1589.9586697,404.0,1.0,404.0,0.0,1462.0,120.0,404.0,0.0,3.0,2023.0,561.0,561.0,3.0,0.0,2023.0,0.0,2023.0,0.0,1.0,0.0,1.0
741.0,115.0,0.0,0.0,0.0,0.0,0.0,236.0,115.0,0.0,0.0,1125.729121,96.0,1.0,96.0,627.0,742.0,66.0,144.0,0.0,3.0,483.0,368.0,368.0,3.0,115.0,1110.0,0.0,483.0,0.0,1.0,0.0,1.0
565.0,179.0,0.0,0.0,0.0,0.0,0.0,236.0,179.0,0.0,0.0,1011.820945,225.0,1.0,225.0,0.0,566.0,67.0,338.0,0.0,3.0,0.0,561.0,561.0,3.0,179.0,1127.0,0.0,1127.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,516.98647702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,625.0,0.0,4.0,457.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,576.0,0.0,0.0,0.0,733.0,0.0,192.0,619.0,0.0,0.0,993.50998732,0.0,0.0,0.0,733.0,0.0,74.0,0.0,0.0,1.0,0.0,776.0,733.0,1.0,619.0,733.0,1.0,0.0,0.0,1.0,0.0,1.0
472.0,302.0,0.0,0.0,0.0,0.0,0.0,236.0,302.0,0.0,0.0,951.64304096,145.0,1.0,145.0,350.0,473.0,64.0,218.0,0.0,3.0,727.0,604.0,604.0,3.0,302.0,1077.0,0.0,727.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.50998732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,76.0,0.0,0.0,216.69825367,0.0,0.0,0.0,100.0,0.0,3.0,0.0,0.0,7.0,0.0,302.0,100.0,7.0,76.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,810.31109053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,674.0,0.0,2.0,517.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1027.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1310.5612558,0.0,0.0,0.0,1607.0,1027.0,96.0,0.0,2.0,3.0,0.0,580.0,580.0,3.0,0.0,1607.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,993.50998732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,653.0,0.0,1.0,496.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
172.0,165.0,0.0,505.0,0.0,0.0,0.0,252.0,164.0,0.0,1.0,628.74543875,0.0,0.0,0.0,505.0,172.0,25.0,0.0,0.0,4.0,0.0,333.0,333.0,4.0,165.0,505.0,0.0,0.0,0.0,1.0,0.0,1.0
1142.0,391.0,0.0,0.0,0.0,733.0,0.0,339.0,391.0,0.0,0.0,995.22855896,8.0,1.0,8.0,1727.0,1142.0,65.0,12.0,0.0,6.0,0.0,625.0,625.0,6.0,391.0,1767.0,1.0,40.0,0.0,1.0,0.0,1.0
465.0,327.0,0.0,0.0,0.0,0.0,0.0,235.0,327.0,0.0,0.0,1111.2006141,0.0,0.0,0.0,949.0,465.0,71.0,0.0,1.0,2.0,0.0,484.0,484.0,2.0,327.0,949.0,0.0,0.0,0.0,1.0,0.0,1.0
430.0,328.0,0.0,0.0,0.0,0.0,0.0,236.0,328.0,0.0,0.0,1089.7085058,204.0,1.0,204.0,100.0,431.0,84.0,306.0,0.0,2.0,1020.0,689.0,689.0,2.0,328.0,1120.0,0.0,1020.0,0.0,1.0,0.0,1.0
0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,421.90522779,0.0,0.0,0.0,475.0,0.0,20.0,0.0,0.0,5.0,0.0,714.0,475.0,5.0,517.0,475.0,0.0,0.0,0.0,1.0,0.0,1.0
458.0,519.0,51.0,0.0,0.0,733.0,0.0,236.0,519.0,0.0,0.0,1106.9021914,87.0,1.0,87.0,784.0,458.0,91.0,131.0,0.0,2.0,437.0,763.0,763.0,2.0,519.0,1221.0,1.0,437.0,0.0,1.0,0.0,1.0
0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,993.50998732,0.0,0.0,0.0,392.0,0.0,40.0,0.0,0.0,1.0,0.0,674.0,392.0,1.0,517.0,392.0,0.0,0.0,0.0,1.0,0.0,1.0
647.0,0.0,51.0,0.0,0.0,18.0,0.0,157.0,0.0,0.0,0.0,1376.0695217,0.0,0.0,0.0,804.0,647.0,81.0,0.0,0.0,1.0,0.0,157.0,157.0,1.0,0.0,804.0,1.0,0.0,0.0,1.0,0.0,1.0
823.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1376.0695217,0.0,0.0,0.0,980.0,823.0,99.0,0.0,0.0,1.0,0.0,157.0,157.0,1.0,0.0,980.0,1.0,0.0,0.0,1.0,0.0,1.0
300.0,395.0,0.0,0.0,305.0,0.0,0.0,235.0,395.0,0.0,0.0,1189.0881756,213.0,1.0,213.0,0.0,301.0,108.0,319.0,0.0,1.0,1066.0,765.0,765.0,1.0,395.0,1066.0,0.0,1066.0,305.0,1.0,0.0,1.0
0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,646.45509668,73.0,1.0,73.0,200.0,0.0,34.0,0.0,0.0,3.0,365.0,747.0,565.0,3.0,517.0,565.0,0.0,365.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,516.98647702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,635.0,0.0,4.0,467.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
186.0,320.0,0.0,0.0,1010.0,0.0,0.0,235.0,320.0,0.0,0.0,1113.8657951,0.0,0.0,0.0,1078.0,186.0,109.0,0.0,1.0,1.0,0.0,892.0,892.0,1.0,320.0,1078.0,0.0,0.0,1010.0,1.0,0.0,1.0
104.0,492.0,0.0,0.0,0.0,108.0,0.0,235.0,492.0,0.0,0.0,1062.2847336,0.0,0.0,0.0,753.0,104.0,76.0,0.0,0.0,1.0,0.0,649.0,649.0,1.0,492.0,753.0,1.0,0.0,0.0,1.0,0.0,1.0
695.0,466.0,51.0,0.0,0.0,74.0,0.0,235.0,466.0,0.0,0.0,1095.6401697,129.0,1.0,128.0,804.0,696.0,86.0,192.0,0.0,3.0,643.0,751.0,751.0,3.0,466.0,1447.0,1.0,643.0,0.0,1.0,0.0,1.0
43.0,179.0,0.0,0.0,95.0,0.0,0.0,235.0,179.0,0.0,0.0,674.39483753,0.0,0.0,0.0,379.0,43.0,23.0,0.0,0.0,3.0,0.0,336.0,336.0,3.0,179.0,379.0,0.0,0.0,95.0,1.0,0.0,1.0
0.0,576.0,0.0,0.0,0.0,733.0,0.0,217.0,594.0,0.0,0.0,993.50998418,0.0,0.0,0.0,733.0,0.0,74.0,0.0,0.0,1.0,0.0,751.0,733.0,1.0,594.0,733.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,226.0,0.0,0.0,0.0,0.0,0.0,117.0,344.0,0.0,0.0,646.45509185,0.0,0.0,0.0,383.0,0.0,23.0,0.0,0.0,3.0,0.0,501.0,383.0,3.0,344.0,383.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,243.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,516.98647099,103.0,1.0,102.0,0.0,0.0,25.0,117.0,0.0,4.0,513.0,549.0,513.0,4.0,279.0,513.0,0.0,513.0,0.0,1.0,0.0,1.0
1037.0,158.0,0.0,0.0,0.0,0.0,0.0,236.0,157.0,0.0,0.0,1480.8648843,0.0,0.0,0.0,1544.0,1037.0,116.0,0.0,2.0,2.0,0.0,507.0,507.0,2.0,158.0,1544.0,0.0,0.0,0.0,1.0,0.0,1.0
853.0,454.0,51.0,0.0,0.0,1112.0,0.0,236.0,454.0,0.0,0.0,1196.6530771,0.0,0.0,0.0,1464.0,853.0,87.0,0.0,0.0,3.0,0.0,611.0,611.0,3.0,454.0,1464.0,1.0,0.0,0.0,1.0,0.0,1.0
